"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"Amansie Central","Ghana","child_vitA",1.28,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Amansie South","Ghana","child_vitA",2.411,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Amansie West","Ghana","child_vitA",0.171,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asante-Akim Central","Ghana","child_vitA",0.258,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asante-Akim North","Ghana","child_vitA",0.288,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asene-Manso-Akroso","Ghana","child_vitA",0.451,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atebubu-Amantin","Ghana","child_vitA",0.378,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga South","Ghana","child_vitA",0.466,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atwima-Kwanwoma","Ghana","child_vitA",0.297,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkoranza North","Ghana","child_vitA",0.353,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atwima-Nwabiagya North","Ghana","child_vitA",0.286,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pru East","Ghana","child_vitA",0.302,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pru West","Ghana","child_vitA",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bosome Freho","Ghana","child_vitA",0.415,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bosomtwe","Ghana","child_vitA",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ejisu","Ghana","child_vitA",0.266,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ejura-Sekyedumase","Ghana","child_vitA",0.364,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Juaben","Ghana","child_vitA",0.293,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Agona East","Ghana","child_vitA",0.467,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwabre East","Ghana","child_vitA",0.307,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ajumako-Enyan-Essiam","Ghana","child_vitA",1.272,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mampong","Ghana","child_vitA",0.315,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin Central","Ghana","child_vitA",0.457,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Obuasi East","Ghana","child_vitA",0.396,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Offinso","Ghana","child_vitA",0.285,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Offinso North","Ghana","child_vitA",0.303,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asunafo South","Ghana","child_vitA",0.344,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asutifi North","Ghana","child_vitA",0.298,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asutifi South","Ghana","child_vitA",0.28,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere Central","Ghana","child_vitA",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere East","Ghana","child_vitA",0.298,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Gomoa East","Ghana","child_vitA",0.425,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nanton","Ghana","child_vitA",0.566,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suame","Ghana","child_vitA",0.844,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Banda","Ghana","child_vitA",0.727,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Berekum East","Ghana","child_vitA",0.547,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Berekum West","Ghana","child_vitA",0.308,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dormaa","Ghana","child_vitA",0.278,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dormaa East","Ghana","child_vitA",0.316,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Abuakwa North","Ghana","child_vitA",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jaman North","Ghana","child_vitA",0.531,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jaman South","Ghana","child_vitA",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sunyani","Ghana","child_vitA",0.282,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akwapem South","Ghana","child_vitA",0.413,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tain","Ghana","child_vitA",1.029,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Kadjebi","Ghana","child_vitA",0.253,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asuogyaman","Ghana","child_vitA",0.758,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi Nchumuru","Ghana","child_vitA",0.284,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kintampo South","Ghana","child_vitA",0.396,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayensuano","Ghana","child_vitA",0.437,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkoranza South","Ghana","child_vitA",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Birim North","Ghana","child_vitA",0.349,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Birim South","Ghana","child_vitA",0.466,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sene East","Ghana","child_vitA",0.254,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Fanteakwa North","Ghana","child_vitA",0.199,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Fanteakwa South","Ghana","child_vitA",0.412,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Techiman North","Ghana","child_vitA",0.328,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Abura-Asebu-Kwamankese","Ghana","child_vitA",0.642,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu Afram Plains South","Ghana","child_vitA",0.326,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu East","Ghana","child_vitA",0.285,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu South","Ghana","child_vitA",0.353,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu West","Ghana","child_vitA",0.278,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lower Manya-Krobo","Ghana","child_vitA",0.414,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin North","Ghana","child_vitA",0.521,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin South","Ghana","child_vitA",0.603,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Awutu Senya East","Ghana","child_vitA",0.459,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Oforikrom","Ghana","child_vitA",0.32,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Old Tafo","Ghana","child_vitA",0.854,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere Afram Plains North","Ghana","child_vitA",0.381,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ekumfi","Ghana","child_vitA",1.652,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Gomoa Central","Ghana","child_vitA",0.448,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Yilo-Krobo","Ghana","child_vitA",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tempane","Ghana","child_vitA",0.646,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Komenda-Edina-Eguafo-Abirem-","Ghana","child_vitA",0.701,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ablekuma West","Ghana","child_vitA",1.888,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Accra","Ghana","child_vitA",1.877,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ada East","Ghana","child_vitA",0.43,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Denkyira East","Ghana","child_vitA",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Denkyira West","Ghana","child_vitA",10.265,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Bibiani-Anhwiaso-Bekwai-","Ghana","child_vitA",1.3,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ayawaso Central","Ghana","child_vitA",3.136,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Achiase","Ghana","child_vitA",0.48,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayawaso North","Ghana","child_vitA",2.039,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Biakoye","Ghana","child_vitA",0.946,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akyemansa","Ghana","child_vitA",0.436,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tema","Ghana","child_vitA",1.523,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ga North","Ghana","child_vitA",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akatsi North","Ghana","child_vitA",0.448,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atiwa West","Ghana","child_vitA",0.478,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Korle-Klottey","Ghana","child_vitA",3.136,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Birim Central","Ghana","child_vitA",0.45,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krowor","Ghana","child_vitA",1.995,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ho West","Ghana","child_vitA",0.643,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"La-Nkwantanang-Madina","Ghana","child_vitA",0.426,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ledzokuku","Ghana","child_vitA",1.904,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ningo-Prampram","Ghana","child_vitA",0.584,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwaebibirem","Ghana","child_vitA",0.454,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Shai Osudoku","Ghana","child_vitA",0.496,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mion","Ghana","child_vitA",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Tongu","Ghana","child_vitA",0.46,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"South Dayi","Ghana","child_vitA",1.06,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Bunkpurugu Nakpanduri","Ghana","child_vitA",0.603,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bolgatanga","Ghana","child_vitA",0.611,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"New Juaben North","Ghana","child_vitA",0.442,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"New Juaben South","Ghana","child_vitA",0.442,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nsawam Adoagyiri","Ghana","child_vitA",0.423,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Okere","Ghana","child_vitA",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Cape Coast","Ghana","child_vitA",0.625,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Effutu","Ghana","child_vitA",0.432,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper West Akim","Ghana","child_vitA",0.42,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"West Akim","Ghana","child_vitA",0.455,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga Central","Ghana","child_vitA",0.434,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi Central","Ghana","child_vitA",1.669,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Nanumba North","Ghana","child_vitA",0.48,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi West","Ghana","child_vitA",0.395,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Saboba","Ghana","child_vitA",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lawra","Ghana","child_vitA",0.672,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ada West","Ghana","child_vitA",0.43,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mamprugu Moagduri","Ghana","child_vitA",0.61,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nandom","Ghana","child_vitA",0.659,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sissala West","Ghana","child_vitA",0.656,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayawaso East","Ghana","child_vitA",3.136,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Zabzugu","Ghana","child_vitA",0.479,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wa West","Ghana","child_vitA",0.626,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"West Gonja","Ghana","child_vitA",0.544,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bawku","Ghana","child_vitA",0.607,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi East","Ghana","child_vitA",0.601,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Daffiama-Bussie-Issa","Ghana","child_vitA",0.638,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga West","Ghana","child_vitA",0.471,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkwanta North","Ghana","child_vitA",0.398,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kpone-Katamanso","Ghana","child_vitA",0.552,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nadowli-Kaleo","Ghana","child_vitA",0.643,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Builsa North","Ghana","child_vitA",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"East Gonja","Ghana","child_vitA",0.449,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Keta Municipal","Ghana","child_vitA",0.936,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Gonja","Ghana","child_vitA",0.573,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Okaikwei North","Ghana","child_vitA",1.196,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Kumbungu","Ghana","child_vitA",0.587,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tarkwa Nsuaem","Ghana","child_vitA",0.461,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Dayi","Ghana","child_vitA",1.228,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Agotime Ziope","Ghana","child_vitA",0.66,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bolga East","Ghana","child_vitA",0.626,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ahanta West","Ghana","child_vitA",0.43,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"East Mamprusi","Ghana","child_vitA",0.618,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Central Tongu","Ghana","child_vitA",0.457,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adenta","Ghana","child_vitA",0.419,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Garu","Ghana","child_vitA",0.622,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suhum","Ghana","child_vitA",0.54,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Manya","Ghana","child_vitA",0.385,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nabdam","Ghana","child_vitA",0.636,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sefwi-Wiawso","Ghana","child_vitA",0.495,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jasikan","Ghana","child_vitA",0.926,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adaklu","Ghana","child_vitA",0.508,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suaman","Ghana","child_vitA",0.314,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi East","Ghana","child_vitA",1.887,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Wassa East","Ghana","child_vitA",0.499,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Aowin","Ghana","child_vitA",0.367,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bongo","Ghana","child_vitA",0.633,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ketu North","Ghana","child_vitA",0.457,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ketu South","Ghana","child_vitA",0.493,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bodi","Ghana","child_vitA",0.294,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Yendi","Ghana","child_vitA",0.514,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasena Nankana West","Ghana","child_vitA",0.619,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kpando","Ghana","child_vitA",1.029,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Shama","Ghana","child_vitA",0.403,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi West","Ghana","child_vitA",0.543,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Anloga","Ghana","child_vitA",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Juaboso","Ghana","child_vitA",0.343,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Hohoe","Ghana","child_vitA",0.926,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pusiga","Ghana","child_vitA",0.661,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nzema East","Ghana","child_vitA",0.494,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Karaga","Ghana","child_vitA",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bia East","Ghana","child_vitA",0.289,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bia West","Ghana","child_vitA",0.311,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekondi Takoradi","Ghana","child_vitA",0.386,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asunafo North","Ghana","women_vitA",0.311,FALSE,TRUE,14,TRUE,0.0958935547673729,FALSE,"Use with caution"
"Tano North","Ghana","women_vitA",0.282,FALSE,TRUE,28,FALSE,0.0904656464646465,FALSE,"OK to use"
"Adansi Asokwa","Ghana","women_vitA",0.456,FALSE,TRUE,16,FALSE,0.100456915116123,FALSE,"OK to use"
"Asante-Akim South","Ghana","women_vitA",0.226,FALSE,TRUE,22,FALSE,0.0932410449028096,FALSE,"OK to use"
"Asokore-Mampong","Ghana","women_vitA",0.385,FALSE,TRUE,14,TRUE,0.0938991862436427,FALSE,"Use with caution"
"Asokwa","Ghana","women_vitA",0.309,FALSE,TRUE,12,TRUE,0.0995928095478288,FALSE,"Use with caution"
"Atwima-Mponua","Ghana","women_vitA",0.317,FALSE,TRUE,36,FALSE,0.0905272698001488,FALSE,"OK to use"
"Atwima-Nwabiagya South","Ghana","women_vitA",0.289,FALSE,TRUE,14,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Bekwai","Ghana","women_vitA",0.216,FALSE,TRUE,14,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Kumasi","Ghana","women_vitA",1.612,TRUE,TRUE,28,FALSE,0.0909588908825384,FALSE,"Do not rely"
"Kwadaso","Ghana","women_vitA",0.721,FALSE,TRUE,15,FALSE,0.0904656464646465,FALSE,"OK to use"
"Obuasi","Ghana","women_vitA",0.406,FALSE,TRUE,6,TRUE,0.0928735055613508,FALSE,"Use with caution"
"Sekyere Kumawu","Ghana","women_vitA",0.295,FALSE,TRUE,15,FALSE,0.0952839885968339,FALSE,"OK to use"
"Sekyere South","Ghana","women_vitA",0.285,FALSE,TRUE,13,TRUE,0.101150339847566,FALSE,"Use with caution"
"Dormaa West","Ghana","women_vitA",0.277,FALSE,TRUE,9,TRUE,0.0976821718356407,FALSE,"Use with caution"
"Sunyani West","Ghana","women_vitA",0.429,FALSE,TRUE,8,TRUE,0.0907979797979798,FALSE,"Use with caution"
"Wenchi","Ghana","women_vitA",0.379,FALSE,TRUE,16,FALSE,0.106106372987178,FALSE,"OK to use"
"Kintampo North","Ghana","women_vitA",0.473,FALSE,TRUE,15,FALSE,0.10239320693926,FALSE,"OK to use"
"Sene West","Ghana","women_vitA",0.322,FALSE,TRUE,12,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Techiman","Ghana","women_vitA",0.313,FALSE,TRUE,13,TRUE,0.091810101010101,FALSE,"Use with caution"
"Agona West","Ghana","women_vitA",1.026,FALSE,TRUE,11,TRUE,0.0909090909090909,FALSE,"Use with caution"
"Asikuma-Odoben-Brakwa","Ghana","women_vitA",0.506,FALSE,TRUE,20,FALSE,0.104776670508073,FALSE,"OK to use"
"Awutu Senya West","Ghana","women_vitA",0.436,FALSE,TRUE,11,TRUE,0.100298966016768,FALSE,"Use with caution"
"Mfantseman","Ghana","women_vitA",1.493,TRUE,TRUE,5,TRUE,0.101379565067276,FALSE,"Do not rely"
"Twifo-Atti-Morkwa","Ghana","women_vitA",0.493,FALSE,TRUE,9,TRUE,0.0923456981576922,FALSE,"Use with caution"
"Twifo-Hemang-Lower Denkyira","Ghana","women_vitA",0.511,FALSE,TRUE,3,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Abuakwa South","Ghana","women_vitA",0.479,FALSE,TRUE,10,TRUE,0.128627010231957,FALSE,"Use with caution"
"Akwapem North","Ghana","women_vitA",0.413,FALSE,TRUE,21,FALSE,0.0953502902582349,FALSE,"OK to use"
"Atiwa East","Ghana","women_vitA",0.422,FALSE,TRUE,15,FALSE,0.0955305833576503,FALSE,"OK to use"
"Denkyembour","Ghana","women_vitA",0.438,FALSE,TRUE,15,FALSE,0.105867450737803,FALSE,"OK to use"
"Kwahu Afram Plains North","Ghana","women_vitA",0.896,FALSE,TRUE,32,FALSE,0.0932419292536526,FALSE,"OK to use"
"Ablekuma Central","Ghana","women_vitA",3.136,TRUE,TRUE,16,FALSE,0.111876497188081,FALSE,"Do not rely"
"Ablekuma North","Ghana","women_vitA",2.039,TRUE,TRUE,17,FALSE,0.0969006927435574,FALSE,"Do not rely"
"Ashaiman","Ghana","women_vitA",1.093,FALSE,TRUE,13,TRUE,0.103564667901511,FALSE,"Use with caution"
"Ayawaso West","Ghana","women_vitA",0.849,FALSE,TRUE,9,TRUE,0.0971766643749099,FALSE,"Use with caution"
"Ga East","Ghana","women_vitA",0.435,FALSE,TRUE,9,TRUE,0.0921652149110611,FALSE,"Use with caution"
"La-Dade-Kotopon","Ghana","women_vitA",1.045,FALSE,TRUE,9,TRUE,0.10919433275347,FALSE,"Use with caution"
"Tema West","Ghana","women_vitA",0.837,FALSE,TRUE,13,TRUE,0.106128209500751,FALSE,"Use with caution"
"Weija Gbawe","Ghana","women_vitA",0.417,FALSE,TRUE,41,FALSE,0.107468504008499,FALSE,"OK to use"
"Chereponi","Ghana","women_vitA",0.595,FALSE,TRUE,7,TRUE,0.162925119603862,TRUE,"Do not rely"
"West Mamprusi","Ghana","women_vitA",0.613,FALSE,TRUE,15,FALSE,0.105243796358728,FALSE,"OK to use"
"Yunyoo-Nasuan","Ghana","women_vitA",0.608,FALSE,TRUE,12,TRUE,0.109288434925603,FALSE,"Use with caution"
"Gushegu","Ghana","women_vitA",0.576,FALSE,TRUE,9,TRUE,0.114645349458574,FALSE,"Use with caution"
"Kpandai","Ghana","women_vitA",0.363,FALSE,TRUE,6,TRUE,0.0940272782772783,FALSE,"Use with caution"
"Nanumba South","Ghana","women_vitA",0.464,FALSE,TRUE,10,TRUE,0.103296825399778,FALSE,"Use with caution"
"Sagnerigu","Ghana","women_vitA",0.55,FALSE,TRUE,20,FALSE,0.135475077414012,FALSE,"OK to use"
"Savelugu","Ghana","women_vitA",0.592,FALSE,TRUE,16,FALSE,0.114426150903988,FALSE,"OK to use"
"Tamale","Ghana","women_vitA",0.501,FALSE,TRUE,18,FALSE,0.155344333282302,TRUE,"Use with caution"
"Tatale Sanguli","Ghana","women_vitA",0.476,FALSE,TRUE,9,TRUE,0.10905204657202,FALSE,"Use with caution"
"Tolon","Ghana","women_vitA",0.586,FALSE,TRUE,13,TRUE,0.103614478114478,FALSE,"Use with caution"
"Nkwanta South","Ghana","women_vitA",0.307,FALSE,TRUE,9,TRUE,0.0916426767676768,FALSE,"Use with caution"
"Bole","Ghana","women_vitA",0.521,FALSE,TRUE,5,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Central Gonja","Ghana","women_vitA",0.507,FALSE,TRUE,18,FALSE,0.100725764652697,FALSE,"OK to use"
"North East Gonja","Ghana","women_vitA",0.363,FALSE,TRUE,10,TRUE,0.091020202020202,FALSE,"Use with caution"
"Sawla-Tuna-Kalba","Ghana","women_vitA",0.58,FALSE,TRUE,9,TRUE,0.117832433731546,FALSE,"Use with caution"
"Bawku West","Ghana","women_vitA",0.635,FALSE,TRUE,11,TRUE,0.126009890787509,FALSE,"Use with caution"
"Binduri","Ghana","women_vitA",0.65,FALSE,TRUE,16,FALSE,0.122941926143893,FALSE,"OK to use"
"Builsa South","Ghana","women_vitA",0.625,FALSE,TRUE,2,TRUE,0.172992848084767,TRUE,"Do not rely"
"Kasena Nankana East","Ghana","women_vitA",0.621,FALSE,TRUE,17,FALSE,0.136816628266409,FALSE,"OK to use"
"Talensi","Ghana","women_vitA",0.618,FALSE,TRUE,12,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Jirapa","Ghana","women_vitA",0.654,FALSE,TRUE,8,TRUE,0.129452455350226,FALSE,"Use with caution"
"Lambussie-Karni","Ghana","women_vitA",0.661,FALSE,TRUE,7,TRUE,0.121596683425703,FALSE,"Use with caution"
"Sissala East","Ghana","women_vitA",0.635,FALSE,TRUE,7,TRUE,0.109851005404411,FALSE,"Use with caution"
"Wa East","Ghana","women_vitA",0.61,FALSE,TRUE,10,TRUE,0.0904656464646465,FALSE,"Use with caution"
"Wa Municipal","Ghana","women_vitA",0.604,FALSE,TRUE,20,FALSE,0.093828331518614,FALSE,"OK to use"
